smiles,Group,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCC1=NC2=C(C(NCC2)C(O)=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,0,13.29195006,-4.459544843,13.29195006,0.179935459,0.370683493,457.538,430.322,457.2226231,174,0,0.32647487,-0.47978213,0.47978213,0.32647487,1.117647059,1.941176471,2.705882353,10.88809331,-0.247768193,2.77E-16,-2.593255466,5.51E-16,-2.737607083,1.645808751,-1.124060608,2.0350401,2465.827554,47.08253929,43.44699175,16.44699175,27.40860227,22.32338495,9.02070947,6.142000698,6.142000698,4.202482188,4.202482188,2.855421778,2.855421778,-3.85,2.65E+12,6.851276769,9.561990616,4.216603028,234.9361836,9.675907839,13.25413904,7.236246576,0,1.431199657,5.969305288,10.10435054,10.07568508,0,5.098681808,61.56416668,33.49004957,49.12288189,26.46620011,45.62523488,5.969305288,1.431199657,35.47805008,0,44.85834388,6.496859684,71.11506164,0,22.51475897,5.309813353,0,0,0,47.74320989,24.03724667,0,81.28955172,48.33934966,2.823684157,23.94595863,0,121.61,160.8312425,7.536054296,0,5.091706558,0,0,0,0,0,25.61823871,34.41157205,227.8464607,0,16.82422099,13.25730236,-7.787125008,-5.081846431,-13.91843334,-17.09089442,-12.21635154,0,0.32,34,3,9,0,1,1,2,2,4,8,3,9,9,0,0,0,5,3.3925,127.0742,1,0,0,0,0,6,1,0,1,1,1,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OC(=O)C1=CC=CC2=C1N(CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=N2)N1CCCCC1,0,13.17275355,-4.161280364,13.17275355,0.133860726,0.365319217,479.544,454.344,479.206973,180,0,0.337402539,-0.47758227,0.47758227,0.337402539,0.972222222,1.722222222,2.472222222,11.28295551,-0.191040878,0.307328058,-2.748557225,0.354966169,-2.759663033,2.2819457,-1.099072815,1.828607349,2670.601903,46.39194037,42.44699175,17.44699175,27.7419356,22.09977815,9.744316268,6.730197299,6.730197299,4.658052069,4.658052069,3.186505869,3.186505869,-4.53,4.57E+12,7.732416255,9.255765814,3.980044778,242.2299378,14.57581757,0,7.236246576,5.948339281,1.431199657,5.969305288,0,14.87022226,0,5.098681808,54.38176837,58.32073679,32.26475642,40.91357384,42.84263425,22.951046,1.431199657,30.16823673,0,25.61563439,17.8936291,77.59350877,0,22.51475897,4.899909731,5.948339281,0,0,54.24006957,6.496859684,0,66.56766166,66.46660578,1.411842078,34.97936007,0,112.82,166.5685772,7.536054296,0,9.658806205,0,0,0,0,0,25.61823871,31.62897142,214.4850046,0,16.5109174,14.33310288,-7.628122052,-4.239408964,-12.88669935,-12.27407446,-12.30072008,0,0.222222222,36,2,9,0,1,1,3,2,5,8,2,9,6,0,1,1,6,4.6202,136.908,0,0,0,0,1,6,1,0,1,1,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
O=C(NC1=CC=CC=C1)C1=NN=NN1,0,11.95811508,-1.200434618,11.95811508,0.066388889,0.718016542,189.178,182.122,189.0650598,70,0,0.294438041,-0.319226268,0.319226268,0.294438041,1.428571429,2.142857143,2.785714286,12.78478549,-0.093498392,0.65582282,-2.25802734,0.645617391,-2.312306284,2.880028156,-0.454376839,2.570652799,703.0413103,15.89482304,13.64431627,6.644316268,9.768632068,6.842978527,3.448551336,2.093054997,2.093054997,1.210324575,1.210324575,0.681116193,0.681116193,-2.24,48559.42699,3.487048468,3.648916103,1.73781416,89.28919556,5.309813353,0,2.823684157,5.824404498,5.907179729,0,4.794537184,5.091706558,0,5.098681808,18.12725612,22.51160761,5.687386275,6.853792781,14.47201412,11.594566,0,20.61715856,0,0,5.309813353,36.03649804,0,0,5.309813353,5.687386275,0,0,26.52433829,0,0,17.47273446,30.21209354,2.823684157,0,0,83.56,47.63106404,4.794537184,0,10.40151991,0,0,0,0,0,15.525452,9.677476938,52.54974038,0,11.95811508,9.724545803,-0.644444444,-1.828387188,-3.4262363,0,0,0,0,14,2,6,0,0,0,1,1,2,4,2,6,2,0,0,0,2,0.452,48.5729,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
O=[N+](C1=NNC=N1)[O-],0,9.867037037,-0.858055556,9.867037037,0.275925926,0.401295905,114.064,112.048,114.0177753,42,0,0.490228104,-0.389691554,0.490228104,0.389691554,2.125,2.875,3.125,15.21062905,-0.084605523,0.939697555,-1.816307835,0.838978206,-1.922448109,3.692392923,-0.494659631,3.096647577,250.7213495,7.723614639,5.605350963,3.605350963,4.609060905,2.630395956,1.68318236,0.968913184,0.968913184,0.497463395,0.497463395,0.233864425,0.233864425,-1.46,187.6306159,2.752209797,1.565689824,0.625123215,46.56928643,10.11431827,1.370758556,0,7.715213792,0,5.948339281,0,0,5.091706558,0,4.983978521,4.923311049,5.098681808,0,7.705911683,5.948339281,0,15.17436689,0,0,0,16.41768998,0,0,0,5.948339281,0,0,20.09767794,0,10.11431827,1.370758556,6.303371714,1.411842078,0,0,84.71,17.17502204,10.11431827,0,5.091706558,0,0,0,0,0,10.08266033,2.782600634,13.41592593,0,12.05064815,13.13833333,0,-0.722222222,0,-0.549351852,0,0,0,8,1,6,0,0,0,0,1,1,4,1,6,1,0,0,0,1,-0.2871,23.0371,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1=NN=C(N2N)N1N=C2C3=NON=C3N,0,7.403507181,-0.33382842,7.403507181,0.10223167,0.388876263,222.172,216.124,222.0726048,82,0,0.274009836,-0.378858725,0.378858725,0.274009836,1.25,2.25,3.0625,14.23498877,-0.14191155,0.757422212,-2.263599323,0.662364252,-2.55547435,3.123003791,-0.651170095,2.13985381,723.2155873,16.01614338,13.38038425,7.380384245,10.41359136,6.60810472,3.924823147,2.783651035,2.783651035,1.875569938,1.875569938,1.189398087,1.189398087,-2.85,122665.6425,4.339678588,2.589952162,0.879002982,96.20409064,17.26815372,0,19.98284324,11.78395907,5.948339281,0,0,9.637951461,4.676102441,15.29877114,0,10.31332651,0,0,13.10009141,23.55016113,0,25.18679257,10.93012729,0,16.44834648,5.693927995,0,0,22.27706624,17.71454134,0,0,31.02241236,0,0,5.693927995,9.730446463,8.47105247,0,0,163.29,0,0,0,46.51224284,0,9.685014965,0,0,0,30.24113659,8.47105247,48.95922745,0,0,18.71761047,0.057380716,-0.900885299,0,0,0,0,0,16,6,11,0,1,1,0,2,2,11,3,11,4,0,0,0,3,-2.2709,51.7462,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[O-][N+](=O)c1c(N([N+](=O)[O-])C)c([N+](=O)[O-])cc([N+](=O)[O-])c1,0,11.10372827,-3.797586215,11.10372827,0.955285336,0.564639612,287.144,282.104,287.0138121,106,0,0.312177851,-0.258302294,0.312177851,0.258302294,0.9,1.3,1.55,15.998,-0.24323798,1.106606969,-2.271300136,1.084378145,-2.477731881,3.783241335,-0.921478122,4.264190707,768.4292931,19.85085296,14.0020543,9.002054301,11.22884449,6.778627475,4.278627475,2.965394861,2.965394861,1.845038868,1.845038868,1.123890452,1.123890452,-3.38,95179.4009,8.675244014,5.086482141,2.548787769,115.1630703,0,0,5.032313842,0,11.37477255,11.37477255,30.34295481,10.11431827,0,0,5.008912524,0,0,40.68439024,26.65603977,22.7495451,0,0,0,0,11.98473942,52.54211049,0,0,5.008912524,22.7495451,0,0,26.77807389,0,40.45727308,6.853792781,12.08483742,0,0,0,175.8,66.62136893,40.45727308,0,0,0,0,0,0,0,0,6.853792781,35.89560232,0,39.35776231,41.38270325,-7.221259448,0,-3.367222222,0,-3.797586215,0,0.142857143,20,0,13,0,0,0,1,0,1,8,0,13,6,0,0,0,1,1.0391,61.8026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC1=C(C=NNC(NN=CC2=C(OC)C=C(C=C2)[N+]([O-])=O)=NN=CC2=C(OC)C=C(C=C2)[N+]([O-])=O)C=CC(=C1)[N+]([O-])=O,0,11.62077603,-3.59578285,11.62077603,0.594894845,0.133684042,593.513,570.329,593.1618733,222,0,0.272677095,-0.495809182,0.495809182,0.272677095,0.651162791,1.023255814,1.372093023,12.83414537,-0.245535219,0.58601734,-2.286472972,0.68370802,-2.521340307,3.345052742,-0.944261915,2.537136225,2534.106095,51.03820474,43.19915697,20.19915697,29.94856684,21.57707836,10.18265117,6.596118599,6.596118599,4.052336653,4.052336653,2.298098966,2.298098966,-6.46,1.11E+13,12.18676414,14.7912663,8.510505169,274.4216063,14.21058886,17.2485355,2.823684157,0,23.02171339,0,30.34295481,10.83763229,15.30422258,5.101407526,0,18.12725612,34.8176106,101.368933,60.59013584,41.59367005,0,10.83763229,20.4056301,0,21.11385738,101.4150777,0,17.2485355,25.04822115,17.06215882,17.2485355,0,60.41530175,0,30.34295481,45.47628415,74.78739847,2.823684157,0,0,230.61,176.6357512,30.34295481,0,0,0,0,0,0,0,34.61621896,31.60961384,195.8430698,0,30.72273318,47.84562201,-9.667215047,-6.113345486,-13.0738055,-4.866074953,0,-10.77431728,0.12,43,2,18,0,0,0,3,0,3,13,2,18,15,0,0,0,3,3.3743,155.4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1=CC(=NC=C1)C(=O)NC1=NN=NN1,0,12.36456444,-3.293019574,12.36456444,0.022696051,0.777247981,218.22,208.14,218.0916089,82,0,0.27614595,-0.288056871,0.288056871,0.27614595,1.6875,2.625,3.375,12.13909631,-0.247491992,0.180774875,-2.420357035,0.267440313,-2.3636092,2.472777034,-1.052610162,2.65565412,863.4067482,20.02457955,17.59152986,7.591529863,11.80243658,8.790192123,3.895764932,2.418054997,2.418054997,1.429458183,1.429458183,0.809641977,0.809641977,-2.31,326326.0753,3.616467049,4.473003234,2.191430701,105.4536393,0,5.693927995,2.823684157,5.948339281,5.907179729,0,15.08832906,5.091706558,0,0,11.95057393,34.447984,13.02668799,4.112275669,18.58428979,11.85551901,0,25.60113708,0,13.22481702,5.309813353,29.51511211,0,0,5.309813353,5.948339281,0,0,31.50831681,6.372924901,0,33.86987724,18.25773263,2.823684157,0,0,96.45,54.59544814,4.794537184,0,10.40151991,0,0,0,0,0,20.50943052,13.78975261,75.39548356,0,15.74463246,9.586001265,-1.979777494,-2.090320334,-2.020453042,-4.175880181,-3.293019574,0,0.222222222,16,2,7,0,0,0,0,2,2,5,2,7,4,0,0,0,2,0.4094,55.7459,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
CC(=O)C1=C(O)C(C)=C2OC(C)(COC3=CC=C(C=C3)[N+]([O-])=O)CC(=O)C2=C1,0,13.80600197,-4.427173485,13.80600197,1.325852281,0.474589789,385.372,366.22,385.1161519,146,0,0.293147744,-0.506772847,0.506772847,0.293147744,1.321428571,2.107142857,2.714285714,11.46260981,-0.245979432,3.32E-16,-2.627723798,0.085805247,-2.730736889,2.322225159,-1.014931493,2.557914875,1683.247207,36.78157438,32.30495163,13.30495163,20.95113626,16.42587248,7.017624186,5.113709745,5.113709745,3.225351195,3.225351195,2.020450891,2.020450891,-3.42,1997679061,6.5784085,6.95380817,3.529878488,187.180657,14.5825341,29.40857155,11.56648989,0,7.118585932,0,19.70339264,0,0,0,0,38.68293247,32.72663302,32.01844883,53.76857353,17.25387617,1.431199657,0,0,32.52965206,6.558985243,57.01676628,0,17.2485355,9.473725908,5.687386275,17.2485355,0,35.18984484,0,16.96621039,71.02979199,30.21209354,0,0,0,115.97,125.416808,19.70339264,0,0,0,0,0,0,0,5.108808191,35.57857958,161.8210258,0,36.55073296,15.4695487,-10.56702079,-9.091010416,-7.391541147,-4.320488827,-16.13791296,0,0.3,28,1,8,0,1,1,2,0,2,7,1,8,9,0,0,0,3,3.61432,99.4202,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC1=C(C#N)C(C2=CNN=C2N1)C1=CC=CC2=NON=C12,0,9.934534124,-3.131606907,9.934534124,0.229049745,0.649798791,294.274,284.194,294.0865236,108,0,0.210604795,-0.390113839,0.390113839,0.210604795,1.454545455,2.363636364,3.227272727,13.1723166,-0.164972705,0.679195088,-2.44957622,0.718782161,-2.454647131,3.158650187,-0.954364699,2.281338013,1360.44835,23.74819419,20.49977815,10.49977815,14.92781056,10.63719558,5.834520101,4.146123304,4.146123304,3.036850376,3.036850376,2.13389033,2.13389033,-3.18,12347428.75,5.902481953,4.680395242,1.629932533,137.8222022,10.41862154,11.03340144,8.641546934,1.431199657,0,0,5.091706558,4.629038937,10.36057336,0,12.08483742,21.91919671,13.10710526,38.01685942,22.15684118,16.85126421,6.693091212,20.50371488,0,5.893957685,11.8687986,46.69719816,0,6.069221313,5.309813353,5.817862778,0,0,33.60270797,0,11.33111287,26.61617056,40.19933411,2.823684157,11.03340144,0,123.65,64.96800387,6.632650111,0,21.43492135,0,0,0,6.069221313,0,25.14985545,12.47943515,85.51726159,0,0,25.17397921,-3.67450284,-3.336310469,-0.448716656,-0.766770597,-3.131606907,0,0.142857143,22,3,8,0,1,1,1,2,3,7,3,8,3,0,0,0,4,1.27328,75.5822,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1N=NC(NC(=O)C(C2=CC=CC=C2)C2=CC=CC=C2)=N1,0,13.67047525,-3.436383102,13.67047525,0.067310636,0.798037971,293.33,278.21,293.1276601,110,0,0.269538414,-0.291043352,0.291043352,0.269538414,1.045454545,1.590909091,2.090909091,11.28295551,-0.24335051,0.376654437,-2.396250853,0.242902347,-2.430202518,2.472866284,-0.985413633,2.457903542,1307.639202,28.35892465,25.64431627,10.64431627,16.8825636,13.11937173,5.672158134,3.670841401,3.670841401,2.318460234,2.318460234,1.487395399,1.487395399,-3.02,64794052.47,4.739726313,6.172602309,3.005946973,148.4678528,0,0,1.411842078,5.907179729,5.948339281,0,10.10435054,0,4.796506222,5.098681808,65.52286888,16.34028808,4.112275669,27.9481287,25.39699905,11.85551901,0,20.20725493,6.9758269,5.893957685,5.309813353,71.55109006,0,0,5.309813353,5.948339281,0,0,26.11443466,11.77036408,0,36.21148046,60.42418708,1.411842078,0,0,72.7,96.27639366,4.794537184,0,10.10631958,0,0,0,0,0,15.41074871,20.60246186,119.3849952,0,13.73778588,9.529624762,-2.245381787,-6.304775119,-10.28972762,0,-2.979187945,0,0.125,22,1,6,0,0,0,2,1,3,5,1,6,5,0,0,0,3,1.9807,82.1547,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COC1=CC(OC)=C(\C=C\C(=O)C2=CC=C(C=C2)C(O)=O)C=C1C1=NNN=N1,0,13.31465394,-3.434497486,13.31465394,0.114608209,0.472610864,380.36,364.232,380.1120696,142,0,0.335178995,-0.495992299,0.495992299,0.335178995,1.071428571,1.821428571,2.5,12.16299756,-0.245535178,0.48902292,-2.317006769,0.524197751,-2.294477259,2.76011608,-0.943589063,2.451426019,1686.469322,33.63494553,29.33009583,13.33009583,20.12280456,14.8315445,6.976082612,4.681446295,4.681446295,3.035019853,3.035019853,1.819780965,1.819780965,-4.01,1232502859,7.191449602,8.124951315,3.876893162,181.7877296,14.5825341,11.49902367,5.783244946,7.236246576,1.431199657,5.969305288,4.794537184,4.794537184,5.206409845,10.19736362,12.08483742,35.44478471,17.16932169,44.39342769,44.77407033,17.80462198,1.431199657,20.61715856,0,0,14.07590492,58.99693847,0,22.88687966,9.473725908,0,11.49902367,0,51.5544219,0,0,45.47004863,42.30658399,1.411842078,18.87112739,0,127.29,113.764345,9.589074368,0,5.206409845,0,0,0,0,0,20.5195569,31.50738743,134.3934017,0,25.11859495,13.94614005,-4.110912524,-6.354696229,-9.889813075,0,0,-6.769381499,0.105263158,28,2,9,0,0,0,2,1,3,8,2,9,9,0,0,0,3,2.4782,99.4835,0,0,0,0,1,4,1,0,1,1,2,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CCOC(=O)NN=CC1=CN(C)N=C1C1=CC=C(O1)[N+]([O-])=O,0,11.88331095,-3.558797742,11.88331095,0.040679595,0.508542429,307.266,294.162,307.0916685,116,0,0.433084151,-0.448600707,0.448600707,0.433084151,1.727272727,2.590909091,3.272727273,12.55927102,-0.248242225,0.061926984,-2.385192861,0.218829619,-2.471612686,2.725399724,-1.053420739,2.641725213,1197.424294,27.25663036,23.27730943,10.27730943,15.70210205,11.57462348,5.127409884,3.272497226,3.272497226,1.948902205,1.948902205,1.199026192,1.199026192,-3.17,13413704.66,5.554068617,6.520684123,3.476474089,142.3808075,9.154013891,10.61723904,7.172089497,0,0,11.97742227,14.7961212,10.21335333,10.20008933,0,0,12.89431082,26.93672494,27.01660751,36.73280688,18.16807449,0,15.19930089,12.07723443,6.851892117,6.558985243,33.93550239,0,11.45417541,5.418816146,10.67871939,0,0,33.54667332,11.71268985,10.11431827,28.86444628,27.77629109,1.411842078,11.45417541,0,124.79,84.17226548,14.90885545,0,4.681802935,0,0,0,0,0,14.93695229,22.27809569,105.4779789,0,21.73408751,17.58956605,-2.349620733,-2.126880694,-1.999138334,-4.402193281,-10.17379946,0,0.25,22,1,10,0,0,0,0,2,2,8,1,10,7,0,0,0,2,1.6683,75.3161,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC1=CC(=NC=C1)C(=O)NC1=NN=NN1,0,12.60352856,-3.891977907,12.60352856,0.118917115,0.825550496,246.274,232.162,246.1229091,94,0,0.276145952,-0.288056871,0.288056871,0.276145952,1.555555556,2.5,3.277777778,11.18943821,-0.247640613,4.60E-17,-2.591459945,2.30E-16,-2.480168243,1.475644072,-1.123946985,2.738911271,1048.52329,25.02457955,22.59152986,8.591529863,14.30243658,11.29019212,4.395764932,2.668054997,2.668054997,1.554458183,1.554458183,0.903391977,0.903391977,-2.31,3721566.396,3.594783655,5.85207102,3.094778312,123.8034055,0,5.693927995,2.823684157,5.948339281,5.907179729,0,15.08832906,5.091706558,0,0,18.32349883,40.8209089,18.50972222,4.112275669,24.06732401,11.85551901,0,25.60113708,0,25.97066682,5.309813353,29.51511211,0,0,5.309813353,5.948339281,0,0,31.50831681,6.372924901,0,52.09876126,18.25773263,2.823684157,0,0,96.45,67.34129794,4.794537184,0,10.40151991,0,0,0,0,0,20.50943052,19.27278683,107.8558366,0,15.95089687,9.358357616,-2.452814626,-2.333751094,-2.47583853,-12.57618407,-3.659836052,0,0.363636364,18,2,7,0,0,0,0,2,2,5,2,7,6,0,0,0,2,1.1896,64.9799,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
O=C(OCC1=CC=CC=C1)N1CC2=C(CC1C1=NN=NN1)C1=CC=CC=C1N2,0,13.8905133,-3.68251223,13.8905133,0.063908046,0.573880915,374.404,356.26,374.1491238,140,0,0.410594612,-0.444517592,0.444517592,0.410594612,1.178571429,1.964285714,2.785714286,11.54038416,-0.167157936,0.396983193,-2.601294046,0.429865298,-2.64239659,2.567672836,-0.879099909,1.850338245,1962.6791,34.79808224,31.49977815,13.49977815,20.9885523,16.42204721,7.52762002,5.152361288,5.152361288,3.516495235,3.516495235,2.369107876,2.369107876,-3.68,5023211464,6.164297088,6.804501293,2.883143816,185.4692442,9.713866224,12.57687771,8.648088655,0,0,6.093240071,4.899909731,9.886243742,0,5.098681808,48.33934966,27.59609188,25.71129494,25.68747947,34.28722119,16.996165,0,30.49407156,0,25.4466623,0,77.02700385,0,0,0,4.794537184,0,0,36.58731163,24.16563278,0,50.59526484,54.38176837,2.823684157,10.90292493,0,99.79,124.3697409,6.16529574,0,10.06870983,0,0,0,0,0,15.525452,28.12192545,155.7133946,0,13.58558102,8.916351388,-4.120000535,-1.209201806,-12.54836317,-5.827490932,-7.34360392,0,0.2,28,2,8,0,1,1,2,2,4,5,2,8,3,0,0,0,5,3.1172,101.0914,0,0,0,0,0,5,2,0,0,0,1,1,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
