smiles,Td,min_bde_pred
OC1=CC2=C(NC3=C2C2=C(C(=O)NC2=O)C(=C3)C2=CC=CC(C=O)=C2)C=C1,556.15,22.328514
O=C1N(CCN2CCN(CC2)C2=NC=CC=C2)C(=O)C2=C3C(C=CC=C13)=CC=C2,556.65,10.52013
CCOC(=O)CCC1=CC2=CC=CC=C2N=C1,556.65,10.998376
C=C=CCNCCCNCCCCCCCCNCCCNCC=C=C,556.65,69.36346
OC1=CC2=C(NC3=C2C2=C(C(=O)NC2=O)C(=C3)C2=CC(O)=CC=C2)C=C1,556.65,23.443245
CCCC1(CCC)C2=CC(=CC=C2C2=C1C=C(C(O)=O)C(OC)=C2)C(O)=O,556.65,9.023888
CC(=O)C1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)C(N)=O,556.65,15.068903
COC1=C(C=CC=C1)N1CCNCC1,557.15,6.7755156
CCN1CCN(CC1)C1=CC=C(C=C1)C1=CC=C(C#N)C(=O)N1,557.15,13.190096
COC(=O)C1=CC=C(C=C1)C1=NN(C)C2=C1CCC1=CC3=C(C=C21)C(C)(C)CCC3(C)C,557.15,9.479134
COC1=CC2=C(C=C1OC)C1=CN=C3C=C4OCOC4=CC3=C1N(CCN(C)C)C2=O,557.15,2.6790326
COC1=C(OC)C=C2C(=CN(C)C2=C1)C1=CC2=CC=CN=C2N1,557.15,19.113922
CN1CCN2C(C1)C(=O)NC1=CC=CC=C21,557.65,15.398019
O=C1NC2=C3N(CC2)C(=NC=C3C=C1)C1=CN=C(OC2=CC=C(C=C2)C#N)C=C1,557.65,18.795208
CN1CC2CC3=C(C=C4OCOC4=C3)C(=NN2C1=O)C1=CC=C(N)C=C1,557.65,15.428464
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@]11CC[C@@H](C)CN1,557.65,63.78087
O=C(C(C#N)C1=CC=CC=C1)C(=O)C(C#N)C1=CC=CC=C1,558.15,30.15548
CC1=CC=C(C=C1)C1=NC=C(C(O)=O)C(O)=N1,558.15,16.583744
NC1=NC2=NC=C(COC3=CC=CC=C3)N=C2C(N)=N1,558.15,24.781925
CC1=NN(C(O)=C1N=NC1=CC=C(C=C1)C(=O)NC1=CC2=C(NN=N2)C=C1)C1=CC=CC=C1,558.15,15.859997
CCCC1=C2CCCCC2=C(N)C2=C1OC(=CC2=O)C(O)=O,558.15,11.13205
CN1C2=C(CN(C2)C(=O)C2=CC=CC=C2)C(=O)C2=C1C=CC=C2,558.15,5.477864
COC(CNC1=NC(=O)NC(N)=N1)OC,558.15,64.343376
O=C1NC2=C(OC1=O)C=CC=C2,558.15,17.04739
CCCC1=C(N2CCN(CC2)C2=CC=C(C=C2)C(O)=O)C(N)=NC(N)=N1,558.15,13.142012
CN1C(=O)CCC2=CC(=CC=C12)C1=NNC(=O)NC1,558.15,12.847546
CCOC(=O)C1=C(N)NC2=C(C1C1=CC=CC=C1)C(=O)NC=C2,558.15,15.696373
COC1=CC2=C(C=C1)[C@H]1CC[C@]3(C)[C@H](CC[C@H]3[C@@H]1CC2)NCCCCN(C)C,558.15,13.143595
OC1=CC2=C3CCCCC3=CN=C2C=C1,558.15,4.335873
OC1=C(C=NNC(=O)NN=CC2=C(O)C=CC3=CC=CC=C23)C2=CC=CC=C2C=C1,558.15,7.0103855
NCC1=CC=CN1C1=CC2=C(CC1)CCC1=C2N(CC(O)=O)C(=O)C(=O)N1,558.15,35.124317
N(C1=CC(=CC=C1)C1=CN=CO1)C1=NC=NC2=CC=C(C=CC3=CC=NC=C3)C=C12,558.15,7.0053167
CC1CC2=C(C(=CN2)C(=O)NC2=CC=NC=C2)C(=O)C1,558.15,28.077053
CN(C)[C@@H]1CCN(C1)C1=NC=C(C=C1)C1=NC(NC2=CC=C3NN=CC3=C2)=NC=C1C#N,558.15,16.810076
CCOC(=O)NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(C)=NC2=CC=C1,558.15,12.964386
NNC1=CC=C2C=C(C(=O)OC2=C1)C1=CC=CC=C1,558.65,3.074767
O=C(CN1CCN(CC23CC4CC(CC(C4)C2)C3)CC1)N1C2=C(C=CC=C2)C(=O)NC2=C1N=CC=C2,558.65,15.013271
COC1=CC2=NC(=O)C(=O)N=C2C(O)=C1OC,558.65,14.976883
O=C1NC2=C3N(CC2)C(=NC=C3C=C1)C1=CC=C(CN2CCOCC2)C=C1,558.65,20.35912
CC(=O)N1CCC2(CC1)NC1=CC=CCC1=C1N=C3C=CC=CC3=C21,559.15,29.39373
NC(=N)C1=CC=C(CC(=O)NCCC(=O)NCCC(O)=O)C=C1,559.15,18.828053
COC1=C(OC)C=C2C(=C1)N=C(C=C2C(O)=O)C1=CNC2=CC=CC=C12,559.15,5.10534
O=C1N(C2=CC(=CC=C2)C#N)C2=C(C=CC=N2)C2=C1C(CC1=CC=CC=C1)=NN2,559.15,21.190289
CN(C)CCCOC1=CC=CC(C=C2NC(=O)C(NC2=O)=CC2=NC=C(OCC3=CC=CC=C3)C=C2)=C1,559.15,20.464624
O=CN1CCN(CC1)C1=NC2=C(C=N1)C(=O)C(=CN2)C(=O)ON1C(=O)C2=CC=CC=C2C1=O,559.65,5.250373
CCOC(=O)C1=CN=C2C=NNC2=C1NC1=CC=C(O)C=C1,559.65,15.108666
CC(C)(C)C1=CC(O)=NC(N)=N1,559.65,39.676945
OC(=O)C1=CC2=C(OC=C2C2=CC=CC=C2)C2=CC=CC=C12,560.15,7.5838737
CC1=CC(=CC(C)=C1[C@@H](O)C1=C(C)C=CC(=C1)N1C=CN=C1)C(O)=O,560.15,12.1624775
CC1=CC(=CC(C)=C1[C@](O)(N1C=CN=C1)C1=C(C)C=CC=C1)C(O)=O,560.15,17.0797
CCCC1=C(C(=O)CC(C)OC)C2=CC=C(C=C2N1)C(O)=O,560.15,10.09607
CC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)NC1=CC=C2C=C(CN3CCC(CC3)C(N)=O)C=NC2=C1C,560.15,10.34088
CC(=O)C1=C(O)C=C2NC(=O)CCC2=C1,560.25,2.8451977
OC1=CNC(=CC1=O)C(=O)NN1CCCNC1=O,560.65,13.8000345
COC1=CC(OC)=CC(CC2=CC=C(C=C2)C2=C3N=CN=C(O)N3N=C2)=C1,560.65,21.733791
NC1=CC=CC(CC2=NNC3=C2C(=O)N(C2=CC=CC=C2)C2=C3C=CC=N2)=C1,560.65,21.670076
CCCCNC(=O)NC1N2CC3CN(C2)CN1C3,561.15,65.315056
OC(=O)C1=C(N=CN1)C(O)=O,561.15,70.75612
CCC1=C(OC(=O)N1)C1=CC=NC=C1,561.15,26.410284
CN1C[C@H](CO)C=C2[C@H]1CC1CNC3=CC=CC2=C13,561.15,33.333027
CCCC(=O)C1=C(NC2=CC(C)=C(O)C(C)=C2)C2=CC=CC(OC)=C2N=C1,561.15,10.666449
NC1=NC2=NC(N)=C(N=C2C(N)=N1)C1=CC=C(OCC(O)CN2CCN(CC2)C23CC4CC(CC(C4)C2)C3)C=C1,561.15,17.837238
CC1=CC2=C(C=C1C)C(=O)C=C(O)C(=O)N2,561.15,6.799851
CCCCC(CC)CNC1=C2N=C(C=C2NC(C)=N1)C1=CC=CC=C1,561.65,24.683033
CCCOC1=C(C=C(C=C1)N=NC(C(C)=O)C(C)=O)C1=NC(=O)C2=NN=NC2=N1,562.15,11.271004
CC(=O)N1CCC[C@H]1C(=O)NC1=CC=C(C=C1)C1=CC=C(C(O)=O)C(=O)N1,562.15,9.601719
CC1OC2=C(NC1=O)C=C(C=C2)C1=C(C)N2C=CC=NC2=N1,562.15,13.609432
CN1C(NC(N)=N)=NC(=O)C1=CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,562.15,16.000692
CC(C)(C1=CC=CC=C1)C1=CC=C(C=C1)C1=C2N=CN=C(O)N2N=C1,562.15,21.8067
ON=C1C=C(C2=CC=C(C=C2)N2CCCC2)C2=CC=CC=C2C1=O,562.15,14.0739
CCCOC1=CN=C(CNC=C2C(=O)NC(=O)C3=CC=C(C=C23)C2=CC=CO2)C=C1O,562.15,11.515578
CC1(C)C(=O)NC2=CC3=C(NN=N3)C=C12,562.65,61.644028
OC(=O)CN1C(=O)C(=O)NC2=C1C1=C(C=CC=C1)C=C2,562.65,8.51904
CN(C(N)=O)C1=C2OC3=C(C=CC=C3)C2=NN1C,563.15,28.008503
CCOC(=O)C1=C2N=C3C(OC)=CC=C(OC)C3=NC2=C2C=CC=CC2=C1O,563.15,2.0811315
CC1=CC(=O)C(=NN1C1=CC=C(C=C1)C(O)=O)C(O)=O,563.15,13.151695
C(C1CNCCN1)N1CCCC1,563.15,69.97817
O=C1NC(=O)C2(CCN(CC3=CC=CC=C3)CC2)N1C1=CC=CC=C1,563.15,24.810581
C(N1CCC(CC1)NC1=NC=CC=N1)C12CC(C3=CC=CC=C13)C1=C2C=CC=C1,563.15,29.225828
CCN1C2=CC=CC=C2C2=C1C1=C(C3=C(N1)C=CC=C3)C1=C2CNC1=O,563.15,27.56208
NC1=NC=C(O)C(N)=N1,563.15,34.396313
CC1=NC=C(CN2CCC3=CC=C(C=C3C2)C2=CC=CC=C2)C(N)=N1,563.15,12.860508
OC1C2=C(C=CC=C2)C2=C1N1C=CN=C1C(=O)N2,563.15,27.415577
C[C@H]1CC[C@H]2C(C)(C)[C@H](CC[C@]22OC3=C(C[C@]12C)C(O)=CC1=C3CNC1=O)OC(=O)C1=CC=CN=C1,563.15,13.977463
N(C1=CC=C2NC=CC2=C1)C1=NC=NC2=CC=C(C=CC3=CC=NC=C3)C=C12,563.15,6.9708185
CCCCCCN1C(=O)N(C)C2=C(NC(=O)N2)C1=O,563.15,57.392967
OC(=O)C1=NNC(NC2=NC(=NC3=CC=CC=C23)C2=CC=CC=C2)=C1,563.15,8.34882
NNC1=NC(NN)=NC(N)=N1,563.15,75.20105
CN1C(=O)N=CC2=CN=C(NC3=CC=C(C=C3)N3C=CC=N3)N=C12,563.15,19.507929
CCCCCN1CC2=C(N=CN=C2N1)C1C(=O)NC2=CC(=CC=C12)C#N,563.15,16.773628
CCC(CC)C1N(C(=O)C2=C1C(=NN2)C1=CNC(=O)C=C1)C1=CC=C(C=C1)C1=NOC=C1,563.15,18.45104
CN1C(C)=NC2=C1C1=C(C=CC(OCC(O)=O)=C1)N=C2,563.15,12.191938
OC1=CC2=CC=C(C=C2C=C1C#N)C#N,563.15,-0.9917275
O=C1NC(=CC=C1C#N)C1=CC=C(C=C1)N1CCC(CC1)N1CCCCC1,563.65,13.329266
CC1=C(ON=C1)C(=O)NC1=C(N)C2=CC=CC=C2N=C1,563.65,8.945158
CCCOC1=C(C=CC(OC)=C1)C1=NC(=O)C2=NC=NC2=N1,563.65,11.9368725
CC(C)NCC(O)C1=CC(=CC(OCC2=CC=CC=C2)=C1)C(O)=O,564.15,20.088974
CN1CCC2=C(CC1)C1=C(C=CC(O)=C1)N2C1=CC=CC=C1,564.15,23.239637
OC(=O)C1=CC(=NNC1=O)C1=CC=C(C=C1)N1C=CN=C1,564.15,16.660643
NC1=C(N=C(N2C=NC=N2)C2=C1C(=O)NNC2=O)C1=CC=CC=C1,564.15,8.312889
NC1=CC2=C3C(C=CC=C3C(=O)N(O)C2=O)=C1,564.15,6.1201925
O=C1C2=C(C=CC=C2)N2C=NC3=C2C1=C(NCCCN1CCN(CCCNC2=C4C5=C(C=C2)N=CN5C2=C(C=CC=C2)C4=O)CC1)C=C3,564.15,6.332308
O=CC1=CC2=C(O1)C=CC(C=O)=C2,564.15,26.04826
O=C1OCC2=C(C3=CC(OCC4=CC=CC=C4)=CC=C3N2)C1=O,564.15,22.255833
CN1C=C(N=C1C1=CC=CC=C1)C1=NNC(=O)C=C1,564.65,24.691078
O=C1NCC(C2=CNC3=CC=CC=C23)=C1C1=CNC2=CC=CC=C12,564.65,27.329908
CC(C1=CC=CC=C1)C1=CC=C(C=C1)C1=C2N=CC=C(O)N2N=C1,564.65,21.438313
C[C@H]1C2=CC(C)=C3NC(=O)C=CC3=C2O[C@@]1(C)CN,564.65,18.538906
OC(=O)C1=NN(C=C1NC(=O)C1=CC=CC=C1)C1CCCCO1,564.65,21.28125
N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,565.15,27.336407
OC(=O)C1=CC=C(C=C1)C1=COC2=C1C=CC1=CC=CC=C21,565.15,13.138055
NC1=NC(N)=C2C3=C(C=CC2=N1)N(CC1=CC=C(O)C=C1)C=C3,565.15,18.09473
CCNC(=O)NC1=CN2C=CC(=CC2=N1)C1=CC=CN=C1,565.15,28.911709
CC1=C(N=CN1CC1=CC=CC=C1)C(O)=O,565.15,27.842522
OC1=CC2=C(NC3=CC=CC=C23)C(C=O)=N1,565.65,27.22388
NC1=NC(O)=C(CC#C)C(=O)N1,565.65,35.39057
COC1=C(O)C=CC(=C1)C1=CC2=C(C3=C(N2)C=CC(O)=C3)C2=C1C(=O)NC2=O,565.65,15.686354
O=C(CN1C(=O)C2=CC=CC=C2C1=O)C1=CC=C(C=C1)N1C=NC2=C1C=CC=C2,565.65,15.787622
O=C1CCC(=NN1)C1=CC=C(C=C1)N1C=NN=C1,565.95,20.13413
CC(=O)NC1=C(C)C(C(=O)NN)=C(N)N=C1C,566.15,12.721606
CCCCCCCCC1=CC=C2C(C=CC(OC(C)=O)=C2C(N)=O)=C1,566.35,2.8550627
CC1=C2N(C=NNC2=O)C(=N1)C1=CC=CN=C1,566.65,24.43748
CC(=O)NN1C(C)=NC2=C1C=CC(=C2)C(O)=O,566.65,10.964206
CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=C2CC(CN3CCCCC3)CCN2C2=CC=CC=C12,567.15,27.523159
CC1=C(NC(=O)N1)C(=O)C1=CC2=C(OCO2)C=C1,567.65,8.321724
CC1=CC(CC2=CNC(=O)NC2=O)=C2C=CC=NC2=C1,567.65,12.728067
CCOC(=O)CN1C(=O)C(=O)NC2=C1C=CC1=C2C=C(N)C=C1,567.65,0.5927061
NC1=C(C=NC2=CC=NN12)C(=O)ON1C(=O)CCC1=O,568.15,15.172493
COC1=C(O)C2=CC=CC=C2C(CC2=CN=C(N)N=C2N)=C1,568.15,2.6406026
OC(=O)C1=CC=CC=C1NC1=C(C=CC=C1)C(O)=O,568.15,10.118787
CCC(=O)C1=C2CCC(CC2=C(C)NC1=O)C1=CC=NC=C1,568.15,6.6468983
OC(=O)CCC(=O)C1=CN=C(O)N1,568.15,42.7164
OC1=C(C=CC=C1)C1=C2N=CN=C(O)N2N=C1,568.15,21.406258
CN1C(C)=NC2=C3C(=O)OC(=O)C3=CC=C12,568.15,49.773975
NC(=O)C12CCC(=O)N1CC(=O)N2,568.15,71.65625
NC1=NC(=NC2=NC(N)=C(N=C12)C1=CC=CC=C1)N1CCN(CC1)C12CC3CC(CC(C3)C1)C2,568.15,21.198023
CC(C)(C1=CC=CC=C1)C1=CC=C(C=C1)C1=C2N=CC=C(O)N2N=C1,568.15,21.8067
CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=C2CN(CCN2C2=C1C=CC=C2)C(=O)N1C=CN=C1,568.15,27.523155
CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=C2CN(CCN2C2=C1C=CC=C2)C(N)=O,568.15,27.523155
NC(CC1=CC=C(C=C1)N1CCN(C1=O)C1=CC=C(C=C1)C(N)=N)C(O)=O,568.15,19.327242
OC1=CC=C2C(OCC3=C(C4=CC=C(C=C4)C#N)C4=CC(O)=CC=C4N=C23)=C1,568.15,3.354451
O=CC1=CC2=C(C=C1)N(C1=CC=CC=C21)C1=CC=C(C=C1)C1=CC=C(C=C1)N1C2=CC=CC=C2C2=C1C=CC(C=O)=C2,568.15,20.060432
OC(CN1C2=CC=C(C=C2C2=C1C=CC(=C2)C#N)C#N)CN1CCNCC1,568.15,16.206942
CNC(=O)C1=CC=C2NC(=O)CC2=C1,568.15,12.492226
NC(=O)CC1=NC(N)=NC(N)=N1,568.65,66.307724
CN1CCN2C(C1)C1=C(C)C3=C(C=CC=C3)N1CC1=C2C=CC=C1,568.65,14.114758
OC1=NC=NC2=C(C=NN12)C1=CC=CC=C1,568.65,25.727968
NC1=CC(=O)C2=C(NC1=O)C=CC=C2,569.05,11.240292
OC(=O)C1=C(O)N2N=CN=C2N=C1,569.15,16.907907
OC(=O)C1=CC(=CNC1=O)C1=CC=CC=C1,569.15,20.015387
N#CC(=CC1=CNC2=NC=CC=C12)C1=CC=CN=C1,569.15,21.017809
O=C1C=CC(=O)N1C1=CC=C2OC(=O)C(=CC2=C1)N1C(=O)C=CC1=O,569.15,5.36032
CN(C)CC1CCC2=C3N1C(=O)NC(=O)C3=CC=C2,569.15,5.8233514
COC1=C(OC)C=C2C3=C(N=CC2=C1)C1=C(C3)C(CN2CCN(C)CC2)=C2OCOC2=C1,569.15,6.804139
OC(=O)C1=CC=C(C=C1)C1=COC(O)(C1=O)C1=CC=CC=C1,569.65,14.347349
C1=CC2=C(C=NC=N2)N=C1,569.65,15.772289
O=C1CCC(=NN1)C1=CC=C(C=C1)C1=NCCN1,569.65,20.660675
CC1(C)CN=C2N(C1)C1=C(C=CC=C1)C2(NC(=O)C1=CC=CC=C1)C1=CC=CC=C1,569.65,21.335999
CC(C)NCC1(C)CC2=CC(C)=C3NC(=O)C=CC3=C2O1,569.65,18.44871
CC1=CC=C2C(C[C@H](N)C(O)=O)=CNC2=C1,570.15,27.438091
OC1=CN=C(C=O)C2=C1C1=CC=CC=C1N2,570.15,27.317814
CC1=C(N=C2C=CC=CN12)C1=CC2=C(OC(=O)N2)C=C1,570.15,24.140503
CCCCCCCCCCCCOC1=CC2=CC=C(C=C2C=C1C#N)C#N,570.15,-2.301743
CCOC(=O)C1=CNC2=C3NC=C(C(=O)OCC)C(=O)C3=C(C)C=C2C1=O,570.65,10.140092
NC1=NC=CC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,570.65,55.368126
NCCCNC1=C2C3=C(C=C1)N(CCNCCO)N=C3C1=C(OCC3=CC=CC=C3)C=CC(OCC3=CC=CC=C3)=C1C2=O,570.65,11.1873455
CC1=C2C(=C3CC4=CC(O)=CC=C4CN13)C(=O)C1=C(C=CC=C1)C2=O,570.65,10.207356
CC1=C(C)C(=O)N(C1=O)C1=CC(N2C(=O)C(C)=C(C)C2=O)=C2C(=O)OC(=O)C2=C1,571.15,23.028309
CC1OC2=C(NC1=O)C=C(C=C2)C1=C(C)N2C=CC(C)=NC2=N1,571.15,13.609432
NC(=O)C1CCCN1C1=NC(=NC2=C1C=C(N2)C1=CC=CC=C1)C1=CC=NC=C1,571.15,17.089283
C[C@@H](N)C1=CC=C(C=C1)C(=O)NC1=C2C=CNC2=NC=C1,571.15,15.01177
NC(=O)C1=C(C(N)=O)C(C2=CC3=C(OCO3)C=C2)=C2C3=C(OCO3)C=CC2=C1,571.15,0.66308224
CN1C(C)=NC2=C1C1=C(C=CC(OCC(O)=O)=C1)N=C2N,571.15,9.937125
O=C1CN(CCN2CC(=O)NC(=O)C2)CC(=O)N1,571.65,49.30536
OC(=O)C1=CC2=CC=C(NC(=O)C3=CC=CC(NC(=O)NC4=CC(=CC=C4)C(=O)NC4=CC=C5C=C(C=C(O)C5=C4)C(O)=O)=C3)C=C2C(O)=C1,571.65,5.8564987
COCC(=O)NC1=CC=C(C=C1)C1=NC=C(C(O)=O)C(O)=N1,571.65,16.960596
OC(=O)C1=CC(CC2=C(O)C=CC(=C2)C(O)=O)=C(O)C=C1,571.65,12.934822
CC(=O)C1=C2CCC(CC2=C(C)NC1=O)C1=CC=NC=C1,571.65,8.064376
CC(C)(C)C(=O)NC1=NC2=C(C=CN2)C(O)=N1,571.65,68.68942
CC1=C2NC(=O)C=CC2=C2OC(C)(CN)CC2=C1,571.65,18.430828
OC(=O)C1=C2CCNC(=O)C3=CC=CC(N1)=C23,571.65,31.479507
NC(=O)C1=C(O)NC(CC(O)=O)=N1,572.15,69.79353
CC(=O)NC1(CCC2=C(C1)C(O)=C1C(=O)C3=C(C=CC=C3)C(=O)C1=C2O)C(C)=O,572.15,12.83791
OC1(CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1)C1=CN=CN=C1,572.15,29.225828
CC1=C(O)N=NC(O)=C1C,572.15,26.454641
N#CC1=CC2=C(OC3=C2C=C(C=C3)C#N)C=C1,572.15,16.257149
CC1=CC=C(C=C1)C1=C2C=C(C=CC2=NO1)C1=NC=C2C=CC(=O)NC3=C2N1CC3,572.15,21.318802
OC1=CC(\C=C\C(=O)\C=C\C2=CC(O)=CC(O)=C2)=CC(O)=C1,572.15,33.118645
CN(C)C1CCC2=C(C1)C1=CC=CC(C(O)=O)=C1N2,573.15,20.738039
CCC1(CC)NC2=C(N=C1CO)C(O)=NC(N)=N2,573.15,34.19644
COC1=C(OC)C=C2N=C3N=C(NC(=O)C3=CC2=C1)C(C)=O,573.15,6.5833564
CC1=NN=C2N1CC1=CNC3=CC=CC2=C13,573.15,31.28598
NC1CCN(CCC2=CC3=CC=CC=C3C=C2)CC1,573.15,15.244398
OC(COC1(N=NN=N1)C1=CC(=O)C2=C(O1)C=CC=C2)COC1(N=NN=N1)C1=CC(=O)C2=C(O1)C=CC=C2,573.15,9.513833
C=CC1=CC=C(C=C1)C1=C2C=CC=CC2=NC2=CC=CC=C12,573.15,13.156092
CC(C)CCN1C=CC2=C1C=CC1=NC(N)=NC(N)=C21,573.15,18.092789
C1CC2=CNN=C2[C@@H]2CCC3=CNN=C3[C@@H]12,573.15,68.36917
CCCCCCCC(=O)C(CC)CCC,573.15,56.17524
OC1=CC=C(C2=CC=CC=C12)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(O)C2=CC=CC=C12,573.15,5.3575635
N#CC1=NC=CN=C1C#N,573.15,29.747618
COC1=CC=C(NC(=O)C2=C(C)NC(=O)N2)C=C1,573.15,21.399855
NC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=O)NC2=CC=C(N)C=C2)C=C1,573.15,14.878885
COC1=C(C=C2CCCC3=C2N=C2C=CC(=CN2C3=O)C(O)=O)C=CC=C1,573.15,13.606337
C=CC1=CC=C(C=C1)C1=CC=C(C=C)C=C1,573.15,24.20943
CC1=CC(NC2=C(C)C=CC=C2)=C2NN=CC2=N1,573.15,18.571274
CN1C[C@H](CN2C=CN=C2C)C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13,573.15,30.730598
ON=C1CCCC2=C1C=NC(=N2)N1CCN(CC2=CC=CC=C2)CC1,573.15,27.988306
CC(=O)NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COC(C)=O)C=C1,573.15,36.707314
OC1=CC(=CC(C#N)=C1O)C#N,573.15,11.2076845
OC(=O)C=CC1=CC=NC=C1,573.15,26.633915
CC1(C)CCNC(C1)C(O)=O,573.15,74.36856
NC1=C2CCOC2=NC2=CC=CC=C12,573.15,10.008345
C[C@H]1CN(C[C@@H](C)O1)C1CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1,573.15,29.225828
OC1=NC=NC2=C(C=NN12)C1=CC=C(CC2=CC3=C(OCO3)C=C2)C=C1,573.15,21.733793
NC(=N)C1=CC=C(C=C1)C1=CC=C(N=N1)N1CCN(CCC(O)=O)C1=O,573.15,20.065739
OC(=O)CCCCO\N=C(/C1=CC=CN=C1)C1=CC2=C(C=C1)N=C1NC(=O)NC1=C2,573.15,7.094166
COC1=CC=C(C=C1)N1CCN(CC1)C1=NC=C(NC(=O)NN)C=C1,573.15,12.89228
CC1=C2C(=CC3=C4C=CC=CC4=NC3=C2C)N=C1C1=NC(=NO1)C1=CC=NC=C1,573.15,23.993538
COC1=CC(NC(=O)CC2=CC=CC=C2)C(=C=O)C(OC)=C1,573.15,28.663252
CC(=O)N(C(C)=O)C1=NC2=C(NC=N2)C(=O)N1,573.15,66.06082
CC1(C)CC(=O)C2C(C3=CC=C(C=C3)C#N)C3=C(CC(C)(C)CC3=O)N=C2C1,573.15,20.6553
CC1(C)CC(=O)C2=C(C1)NC1=C(C2C2=CC(OCC3=CC=CC=C3)=CC=C2)C(=O)CC(C)(C)C1,573.15,23.499708
OC(=O)COC1=C(C=C2N(CC(O)=O)C(=O)C(=O)NC2=C1)N1C=CN=C1,573.15,7.259041
CCOC(=O)C1=C(N)C(C)=C(N1)C1=CC=CC=C1,573.15,25.324533
N(C1=CC=C2NC=CC2=C1)C1=NC=NC2=CC=C(C=CC3=NC=CC=C3)C=C12,573.15,6.9708185
O1C2=CC=CC3=CN=NC(C4=C1C=CC=C4)=C23,573.15,0.98479235
CC(C)C1=NC2=C(N1CC1=CC3=CC(=CC=C3C=C1)C(N)=N)C(=O)N(CC1=CC(=CC=C1)C(N)=N)C=C2,573.15,6.6799965
OC1=CC=C(C=C1)C1=C2CCNC(=O)C3=CC=CC(N1)=C23,573.15,21.640736
O=C1NC2=C3N(CC2)C(=NC=C3C=C1)C1=CC=C(C=C1)N1C=CN=C1,573.15,19.81752
NC1=CC2=NC=C3C=CC=CC3=C2C(=O)N1,573.15,1.7747424
O=CC1=CN2C(C=NC3=CC=CC=C23)=N1,573.15,14.318583
O=C1N=CN2C3=C(C=CC=C3)C(=O)C3=CC=CC1=C23,573.15,4.538254
CN1N=CC2=C(N=CN=C12)C1C(=O)NC2=CC=C(C=C12)C#N,573.15,15.426469
O=C1NC2=CC=C(C=C2C1C1=C2C=NNC2=NC=N1)C#N,573.15,15.426472
CCCNC1=NNC(=O)C2=C1C=CN2C1=C(C)C=C(C)C=C1C,573.15,20.09656
OC1=CC=C(C=C1)C1=CN=C2NC(=O)N(CC3CCNCC3)C2=N1,573.15,19.670992
OC(=O)C1=CC(=CC(=C1)C(O)=O)C1=CC=C(C=C1)C1=CC(=CC(=C1)C1=CC=C(C=C1)C1=CC(=CC(=C1)C(O)=O)C(O)=O)C1=CC=C(C=C1)C1=CC(=CC(=C1)C(O)=O)C(O)=O,573.15,19.889679
OC(=O)C1=CC=C(C=C1)C1=CC(=CC(=C1)C(O)=O)C(O)=O,573.15,14.436245
CC1=C(N2N=CC=C(C2=N1)C1=CC=NC=C1)C1=CC=C(N=C1)N1CCOCC1,573.15,21.211033
CC1=CC=C(C=C1)N1N=C2N(C1=O)C(=O)NC1=C2C=C(C=C1)C#CC1=CC=CC=C1,573.15,14.821299
CC1=CC=C(C=C1)N1N=C2N(C1=O)C(=O)NC1=C2C=C(CCC2=CC(O)=CC=C2)C=C1,573.15,16.525528
COC1=CC=C2NC(=CC2=C1)C(=O)N1C=CN=C1,573.15,22.899971
OC(=O)C1OC2=CC3=C(C=CN3)C=C2O1,573.15,62.646393
O=C1NC(=O)C2=C1N1C=CC=C1C1=C2C2=C(N1)N=CC=C2,573.15,43.187088
COC1=CC2=CC=C(C=C2C=C1C#N)C(N)=O,573.15,-1.2320659
O=C1NC=CC2=C3C=CNC3=CC=C12,573.15,9.8237
CC1=NC2=C(C=CC(=C2)C#N)N1C1=CC=C(C=C1)C(O)=O,573.15,14.349293
CC(=O)OCCOC1=CC2=C(C=C1)N=C1NC(=O)NC1=C2,573.65,7.447045
OC(=O)C1=NN(C=C1NC(=O)C1=NC=CC=C1)C1CCCCO1,573.65,25.92287
COC1=C(OC)C=C2N=C3N=C(C)NC(=O)C3=CC2=C1,574.15,6.5816064
NC(=O)C1=C(NC(=O)C2=CC=CC=C2)NN=N1,574.15,21.2686
CCOC(=O)C1=CNC2=C(C=NC(=N2)N2CCN(CC2)C(C)=O)C1=O,574.15,5.1562223
CCC1=CC=C2NC3=C(C=CC=C3C(O)=O)C(=O)C2=C1,574.15,6.641141
